codigo_unico,snip,fecha_registro,nombre_inversion,estado,tipo_inversion,programa_pmi,ompi,uf,uei,situacion,decreto_emergencia,cadena_funcional,viabilidad_aprobacion,costo_aprobado,beneficiarios,expediente_tecnico,reg_seguimiento,inicio_ejecucion,fin_ejecucion,inversion_actualizado,sol_controversias,carta_fianza,inver_total,costo_inversion,devengado_acumulado,avance_financiero_acum,saldo,fecha_primerdevengado,fecha_ultimodevengado,seaceobra,seaceconsul,seacebien,seaceserv
2033941,35097,27/06/2006,"CONSTRUCCION DE PUENTE  SOBRE QUEBRADA YALE Y PROTECCION DE TALUD, PROVINCIA DE TALARA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,UF DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,VIABLE,NO,TRANSPORTE - TRANSPORTE TERRESTRE - CONSTRUCCION Y MEJORAMIENTO DE CARRETERAS,09/05/2014,"9,670,110.00","13,889",SI,SI,06/03/2019,13/04/2021,"13,013,993.75",0.00,0.0,"13,013,993.75","13,013,993.75","11,732,755.17",90.2 %,"1,281,238.58",ABR-2013,DIC-2021,"1CONSTRUCCIÓN DE PUENTE SOBRE QUEBRADA YALE Y PROTECCIÓN DE TALUD PROVINCIA DE TALARA - PIURAMURGISA SERVICIOS GENERALES SRL035-12-2018-MPT19/12/20189,805,230.009,805,230.00","1CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE OBRA CONSTRUCCION PUENTE SOBRE QUEBRADA YALE Y PROTECCIÓN DE TALUD DISTRITO DE PARIÑAS - PROVINCIA DE TALARA -PIURAATOCHE SEMINARIO LUIS ALBERTO049-08-2017-MPT06/10/2017398,500.00398,500.00",,
2036533,32916,09/05/2006,"MEJORAMIENTO DE CALLES DE URBANIZACION LA RIBERA  DE SECHURA, PROVINCIA DE SECHURA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SECHURA,UF DE LA MUNICIPALIDAD PROVINCIAL DE SECHURA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE SECHURA,VIABLE,NO,TRANSPORTE - TRANSPORTE METROPOLITANO - VIAS URBANAS,08/06/2006,"1,780,242.00",991,SI,SI,01/07/2008,29/03/2024,"3,030,515.82",0.00,0.0,"3,030,515.82","3,030,515.82","2,753,705.65",90.9 %,"276,810.16",AGO-2008,ENE-2022,,"1CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN EN LA EJECUCIÓN DE OBRA ""MEJORAMIENTO DE LAS CALLES DE URBANIZACIÓN LA RIBERA DE SECHURA, PROVINCIA DE SECHURA - PIURA"", con Código Único N° 2036533CONSORCIO EMPRESARIAL001-2021-MPS-GM-GAyF/SGL06/07/202188,842.0088,842.00",,
2036812,36970,10/08/2006,"MEJORAMIENTO DE LA INFRAESTRUCTURA Y EQUIPAMIENTO DE LA IE 15510 JOSE GALVEZ EGUSQUIZA, PROVINCIA DE TALARA - PIURA",CERRADO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,UF DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,VIABLE,NO,EDUCACION Y CULTURA - INFRAESTRUCTURA EDUCATIVA - EDIFICACIONES ESCOLARES,03/10/2006,"1,630,130.00",805,SI,SI,,,"1,497,626.28",0.00,0.0,"1,497,626.28","1,497,626.28","52,770.08",3.5 %,"1,444,856.2",NOV-2007,JUL-2020,,"1ELABORACION DE EXPEDIENTE TECNICO DENOMINADO REHABILITACION DEL LOCAL ESCOLAR N°15510 JOSE GALVEZ EGUSQUIZA, DISTRITO DE PARIÑAS, PROVINCIA DE TALARA - PIURA.CONSORCIO EMPRESARIAL DEL NORTE13-2020-MPT07/02/202094,900.0094,900.00",,
2037616,34889,21/06/2006,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE  E INSTALACION DEL SERVICIO DE ALCANTARILLADO  VILLA BATANES, DISTRITO DE  CHULUCANAS, PROVINCIA DE MORROPON - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE MORROPON,UNIDAD FORMULADORA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE MORROPON,VIABLE,NO,SALUD Y SANEAMIENTO - SANEAMIENTO - SANEAMIENTO GENERAL,30/01/2014,"8,906,524.00","2,908",SI,SI,08/06/2018,17/01/2024,"16,164,481.28",0.00,0.0,"16,164,481.28","16,164,481.28","15,309,530.64",94.7 %,"854,950.63",FEB-2015,DIC-2021,"1CONTRATACION PARA LA EJECUCION DE LA OBRA: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE ALCANTARILLADO VILLA BATANES, DISTRITO DE CHULUCANAS, PROVINCIA DE MORROPON-PIURA, CON CÓDIGO SNIP N°34889CASTILLO RUIZ JOSE HUMBERTO009-201906/06/201913,904,021.0013,904,021.00","1SUPERVISION DE OBRA:  MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INTALACION DEL SERVICIO DE ALCANTARILLADO VILLA BATANES, CHULUCANAS, MORROPON - PIURA.CONSORCIO SUPERVISOR BATANES70-201925/09/2019694,784.00694,784.001CONTRATACION DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA ELABORACI&ÚN DE EXPEDIENTE TÉCNICO DENOMINADO: MEJORAMIENTO  AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE ALCANTARILLADO VILLA BATANES DEL DISTRITO DE CHULUCANAS, PROVINCIA DE MORROPON-PIURA, CODIGO SNIP N34889CONSORCIO VILLA BATANES003-2016-MPM-CH10/03/2016295,274.00295,274.00",,
2037729,35599,10/07/2006,"MEJORAMIENTO, Y REHABILITACION DE LA I.E. JOSE ILDEFONSO COLOMA LAS PALMERAS, DISTRITO DE MARCAVELICA-PROVINCIA DE SULLANA-PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE MARCAVELICA,UF DE LA MUNICIPALIDAD DISTRITAL DE MARCAVELICA,UEIPI-GSRLCC,VIABLE,NO,EDUCACION Y CULTURA - INFRAESTRUCTURA EDUCATIVA - EDIFICACIONES ESCOLARES,05/03/2010,"5,117,950.00",708,SI,SI,,,"11,416,424.00",0.00,0.0,"11,416,424.00","11,416,424.00","11,415,328.18",100 %,"1,095.82",DIC-2008,JUN-2019,"1MEJORAMIENTO Y REHABILITACION DE LA IE IDELFONSO COLOMA, LAS PALMERAS, DISTRITO DE MARCAVELICA SULLANA - PIURA - MEJORAMIENTO DEL AMBIENTE PARA EL SERVICIO ALIMENTARIO DE LA POBLACION ESCOLARCONSORCIO MARCAVELICA88-201810/12/201889,500.0089,500.001EJECUCION DE LA OBRA: MEJORAMIENTO Y REHABILITACION DE LA IE JOSE IDELFONSO COLOMA LAS PALMERAS DISTRITO DE MARCAVELICA PROVINCIA DE SULLANA - PIURACONSORCIO LAS PALMERAS013-2015/GOB.REG.PIURA-GSRLCC-G21/10/20159,973,511.009,973,511.00","1SUPERVISION DE LA OBRA: MEJORAMIENTO Y REHABILITACION DE LA IE JOSE IDELFONSO COLOMA LAS PALMERAS DISTRITO DE MARCAVELICA PROVINCIA DE SULLANA - PIURACONSORCIO PROGRESO CONTRATO N° 006-2016-GOB.REG.PIURA-GSRLCC-G04/02/2016766,457.00766,457.00",,
2038458,25707,08/11/2005,"REHABILITACION, MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO- DISTRITO DE LAS LOMAS",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE PIURA,UF DE LA MUNICIPALIDAD PROVINCIAL DE PIURA,UEI DE LA GOBIERNO REGIONAL PIURA,VIABLE,NO,SALUD Y SANEAMIENTO - SANEAMIENTO - SANEAMIENTO GENERAL,17/05/2007,"15,543,225.00","10,747",SI,SI,01/06/2009,30/03/2023,"26,258,653.11",0.00,0.0,"26,258,653.11","26,258,653.11","24,755,478.75",94.3 %,"1,503,174.35",FEB-2008,DIC-2021,,,,"1CONTRATACION DEL SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LA OBRA: REHABILITACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DISTRITO DE LAS LOMAS PROVINCIA Y DEPARTAMENTO DE PIURASEGURIDAD PERU Y SERVICIOS VARIOS S.R.L.CONTRATO N 81-201826/10/201860,000.0060,000.00"
2040186,32861,08/05/2006,MEJORAMIENTO DE RIEGO Y GENERACION HIDROENERGETICO DEL ALTO PIURA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DEL GOBIERNO REGIONAL PIURA,PROYECTO ESPECIAL DE IRRIGACION E HIDROENERGETICO DEL ALTO PIURA,,EN FORMULACION,NO,AGRARIA - PROMOCION DE LA PRODUCCION AGRARIA - IRRIGACION,,0.00,"334,642",NO,NO,,,0.00,0.00,0.0,0.00,0.00,"497,213,947.07",0 %,"-497,213,947.07",JUN-2007,NOV-2021,,"1CONTRATACIÓN DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA ELABORACIÓN DE LA ACTUALIZACION Y REFORMULACION DEL EXPEDIENTE TECNICO DE LA OBRA EJECUCION DEL COMPONENTE I CONSTRUCCION DE LA PRESA TRONERA SUR Y TUNEL TRASANDINO DEL PROYECTO ESPECIAL DE IRRIGACION E HIDROENERGETICO DEL ALTO PIURA CODIGO SNIP 32861 CUI 2040186CONSORCIO SUPERVISOR TRONERA SUR001-202019/08/2020548,429.00548,429.001SUPERVISION DE LA ELABORACION DE LA ACTUALIZACION DEL SALDO DE OBRA DEL SUBCOMPONENTE N 2  CAMINOS Y ACCESOS DEL COMPONENTE I CONSTRUCCION DE LA PRESA  TRONERA SUR Y  TUNEL TRASANDINO DEL PROYECTO ESPECIAL DE IRRIGACION E HIDROENERGETICO DEL ALTO PIURA CODIGO SNIP 32861 CUI 2040186CONSORCIO LA FRONTERANº 005-2020/GRP-PEIHAP11/03/2020200,240.00200,240.001SUPERVISION DE LA ELABORACION DEL EXPEDIENTE TECNICO DEL SUBCOMPONENTE N 01 OBRAS PRELIMINARES Y/O PROVISIONALES CAMPAMENTO INSTITUCIONAL DE LA OBRA DEL COMPONENTE I CONSTRUCCION DE LA PRESA TRONERA SUR Y  TUNEL TRASANDINO DEL PROYECTO ESPECIAL DE IRRIGACION E HIDROENERGETICO DEL ALTO PIURA CODIGO SNIP 32861 CUI 2040186RIVERA VILLAR FRANCIS BERNARD007-202013/03/2020203,550.00203,550.001SERVICIO DE CONSULTORIA DE OBRA PARA LA ACTUALIZACION DEL EXPEDIENTE TECNICO DE SALDO DE OBRA DEL SUBCOMPONENTE 02: CAMINOS Y ACCESOS, DEL COMPONENTE I: CONSTRUCCION DE PRESA TRONERA SUR Y TUNEL TRASANDINO DEL PROYECTO ESPECIAL DE IRRIGACION E HIDROENERGETICO DEL ALTO PIURA.CONSORCIO IMPERIO004-2020/GRP-PEIHAP09/03/2020760,392.00760,392.001SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACION DEL EXPEDIENTE TECNICO ACTUALIZACION Y REFORMULACION DEL EXPEDIENTE TECNICO DE LA OBRA EJECUCION DEL COMPONENTE I: CONSTRUCCION DE PRESA TRONERA SUR Y TUNEL TRASANDINO DEL PROYECTO ESPECIAL DE IRRIGACION E HIDROENERGETICO DEL ALTO PIURA.AGUA ENERGIA Y MINERIA INGENIEROS CONSULTORES S.A.003-2020/GRP-PEIHAP03/03/20202,744,825.002,744,825.001SERVICIO DE CONSULTORIA DE OBRA PARA ELABORACION DEL EXPEDIENTE TECNICO DEL SUBCOMPONENTE N° 01: OBRAS PRELIMINARES Y/O PROVISIONALES: CAMPAMENTO INSTITUCIONAL DE LA OBRA, DEL COMPONENTE I: CONSTRUCCION DE PRESA TRONERA SUR Y TUNEL TRASANDINO DEL PROYECTO ESPECIAL DE IRRIGACION E HIDROENERGETICO DEL ALTO PIURA.CONSORCIO CONSULTORES DEL NORTE002-2020/GRP-PEIHAP10/02/2020913,532.00913,532.00",,"1SERVICIO DE SUPERVISION PARA EL SERVICIO DE DIAGNOSTICO Y SANEAMIENTO FISICO LEGAL DE LAS AREAS DE TERRENO RESERVADAS PARA LOS FINES DE PROMOCION DE LA INVERSIÓN PRIVADA DEL PEIHAPPACHERREZ FERIA DONALD EUGENIO - INGENIERO0015-202018/12/2020178,000.00178,000.001SERVICIO DE DIAGNOSTICO Y SANEAMIENTO FISICO LEGAL DE LAS AREAS DE TERRENO RESERVADAS PARA LOS FINES DE PROMOCION DE LA INVERSION PRIVDA DEL PEIHAPCONSORCIO SANEAMIENTO014-202017/12/20201,320,000.001,320,000.001SERVICIO PARA LA GESTION Y LIBERACION DE LA FAJA DE SERVIDUMBRE DE ELECTRODUCTO DE LA LINEA DE SUBTRANSMISION EN 22,9 KV Y SUBESTACIONES DEL PEIHAPSERVIDUMBRE010-2019/P-PEIHAP27/12/2019388,000.00388,000.00"
2043362,49538,11/04/2007,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA Y SANEAMIENTO EN LA CIUDAD DE  AYABACA, PROVINCIA DE AYABACA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE AYABACA - PIURA,UF DE LA MUNICIPALIDAD PROVINCIAL DE AYABACA,UEIPI-GSRLCC,VIABLE,NO,SALUD Y SANEAMIENTO - SANEAMIENTO - SANEAMIENTO GENERAL,18/07/2007,"6,876,193.00","5,506",SI,SI,01/06/2018,29/12/2022,"46,250,849.01",0.00,0.0,"46,250,849.01","46,250,849.01","35,608,194.19",77 %,"10,642,654.82",DIC-2007,DIC-2021,"1AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA Y SANEAMIENTO EN LA CIUDAD DE AYABACACONSORCIO CAUTIVO007-201808/06/201839,492,455.0039,492,455.00","1CONTRATACIÓN DEL SERVICIO DE CONSULTORIA DE OBRA PARA EL SALDO DE SUPERVISION DE LA OBRA: ¿AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA Y SANEAMIENTO EN LA CIUDAD DE AYABACA, PROVINCIA DE AYABACA ¿ PIURA¿ CODIGO SNIP N°49538ELERA GARCIA WILMAR ALBERTO035-201912/12/2019171,415.00171,415.001SUPERVISION DE LA EJECUCION DE LA OBRA AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA Y SANEAMIENTO EN LA CIUDAD DE AYABACACONSORCIO SANEAMIENTO AYABACA008-201813/06/2018339,788.00623,542.001SERVICIO DE CONSULTORIA PARA LA ELABORACION DEL ESTUDIO DEFINITIVO DEL EXPEDIENTE TECNICO  PROECTO AMPLIACION  MEJORAMIENTO DEL SITEMA DE AGUA  SANEAMIENTO EN LA CIUDAD DE AABAC PROVINCIA DE AABACA PIURA II ETAPACONSORCIO R G802/09/2016400,000.00400,000.00",,
2045448,40623,04/10/2006,"AMPLIACION, MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO  DEL CENTRO POBLADO VISTA FLORIDA, DISTRITO DE MARCAVELICA - SULLANA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE MARCAVELICA,DIVISION DE DESARROLLO URBANO,,VIABLE,NO,SALUD Y SANEAMIENTO - SANEAMIENTO - SANEAMIENTO GENERAL,23/08/2007,"1,225,270.00","1,494",NO,NO,,,"2,002,395.35",0.00,0.0,"2,002,395.35","2,002,395.35","1,806,012.72",90.2 %,"196,382.63",OCT-2007,AGO-2019,"1AMPLIACIÓN Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO CP. VISTA FLORIDA, DISTRITO DE MARCAVELICA-SULLANA-PIURA, II ETAPA.CONSTRUCCIONES FLOR DE MARIA E.I.R.L.053-201708/09/20171,005,565.001,005,565.00","1SUPERVISION DE LA OBRA AMPLIACIÓN Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO CP. VISTA FLORIDA, DISTRITO DE MARCAVELICA-SULLANA-PIURA, II ETAPA.TORRES PECHE MANUEL RICARDO5809/10/201750,000.0050,000.00",,
2045631,10689,02/07/2004,CONSTRUCCIÓN NUEVO LOCAL DEL HOSPITAL DE APOYO I NUESTRA SEÑORA DE LAS MERCEDES DE PAITA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DEL GOBIERNO REGIONAL PIURA,REGION PIURA-SEDE CENTRAL,UEI DE LA GOBIERNO REGIONAL PIURA,VIABLE,NO,SALUD Y SANEAMIENTO - SALUD INDIVIDUAL - ATENCION MEDICA BASICA,29/12/2007,"53,622,850.00","42,979",SI,SI,,,"50,898,120.17","4,313,394.12",0.0,"55,211,514.29","55,211,514.29","67,877,276.97",122.9 %,"-12,665,762.68",MAY-2011,DIC-2021,"1CONTRATACION DE LA EJECUCION DEL PROYECTO: CONSTRUCCION DEL NUEVO LOCAL DEL HOSPITAL NUESTRA SENORA DE LAS MERCEDES, II NIVEL DE ATENCION, 5o NIVEL DE COMPLEJIDAD, TIPO II-1, PAITA-REGION PIURA, META: CONEXIONES EXTERNAS DE AGUA Y ALCATARILLADO DE LA OBRA NUEVO HOSPITAL NUESTRA SENORA DE LAS MERCEDES, II NIVEL DE ATENCION, 5to NIVEL DE COMPLEJIDAD, TIPO II-1, PAITA REGION PIURA, CON CODIGO SNIP N 10689CONSTRUCTORA E INMOBILIARIA ENSAMAR S.R.L.1003/06/2015662,743.00662,743.00",,,
2046321,24432,05/10/2005,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE DRENAJE PLUVIAL: LA BREA - NEGRITOS - TALARA - PIURA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DEL GOBIERNO REGIONAL PIURA,GERENCIA SUB REGIONAL LUCIANO CASTILLO COLONNA,UEIPI-GSRLCC,VIABLE,NO,VIVIENDA Y DESARROLLO URBANO - DESARROLLO URBANO - PLANEAMIENTO URBANO,23/08/2006,"1,314,825.00","16,750",SI,SI,30/04/2010,15/05/2023,"1,935,896.36",0.00,0.0,"1,935,896.36","1,935,896.36","1,662,996.51",85.9 %,"272,899.85",ABR-2010,DIC-2019,"1MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE DRENAJE PRUVIAL LA BREA-NEGRITOS - TALARA - PIURA; CONSTRUCCION DE CANAL DE DRENAJE PLUVIAL - LOS PINOS - LOS ALGARROBOSCONSORCIO NEGRITOS083-201828/11/2018176,500.00176,500.001CREACION DEL SUBSISTEMA DE DISTRIBUCION PRIMARIA, SECUNDARIA ALUMBRADO PUBLICO Y CONEXIONES DOMICILIARIAS EN EL CENTRO POBLADO DE PASAYO, DISTRITO DE LANCONES, PROVINCIA DE SULLANA - PIURA.TECNICOS EJECUTORES A & G SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA054-201825/07/2018180,008.00180,008.001EJECUCION DE LA OBRA MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE DRENAJE PLUVIAL LABREA NEGRITOS TALARA PIURA META SALDO DE OBRACONSORCIO RIÓ BRANCO1728/09/2017315,221.00315,221.00",,,
2046984,48721,26/03/2007,"AMPLIACION DE DEFENSAS RIBEREÑAS  DE LA  CIUDAD DE HUANCABAMBA, PROVINCIA DE HUANCABAMBA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,UF DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,UEI DE LA GOBIERNO REGIONAL PIURA,VIABLE,NO,DEFENSA Y SEGURIDAD NACIONAL - DEFENSA CONTRA SINIESTROS - DEFENSA CONTRA INUNDACIONES,13/05/2009,"9,527,577.00","8,555",SI,SI,04/04/2014,30/03/2023,"21,243,820.06",0.00,0.0,"21,243,820.06","21,243,820.06","19,870,244.37",93.5 %,"1,373,575.68",ABR-2009,DIC-2021,,,,
2048924,49144,02/04/2007,"CONSTRUCCION DE PARQUE RECREATIVO EN EL  AH. ALAN GARCIA, PROVINCIA DE TALARA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,UF DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,VIABLE,NO,SALUD Y SANEAMIENTO - PROTECCION DEL MEDIO AMBIENTE - PARQUES Y JARDINES,01/06/2007,"114,514.00","1,700",SI,SI,10/08/2021,08/10/2021,"553,859.73",0.00,0.0,"553,859.73","553,859.73","452,762.54",81.7 %,"101,097.19",AGO-2009,DIC-2021,,,,
2049215,55725,16/07/2007,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS CALLES DEL AH MANUEL SEOANE DEL DISTRITO DE SULLANA, PROVINCIA DE SULLANA - PIURA",CERRADO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,UF DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,VIABLE,NO,TRANSPORTE - TRANSPORTE METROPOLITANO - VIAS URBANAS,31/05/2012,"623,629.00",371,SI,SI,15/07/2014,15/01/2020,"769,907.1",0.00,0.0,"769,907.1","769,907.1","765,780.07",99.5 %,"4,127.03",FEB-2013,MAR-2021,"1CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA DENOMINADA ¿MEJORAMIENTO DEL SERVICIO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS CALLES DEL AA.HH MANUEL SEOANE ¿ DISTRITO DE SULLANA ¿ PROVINCIA DE SULLANA¿ CODIGO SNIP N° 55725 ¿ CODIGO UNICO 2049215CONSTRUCCIONES Y SERVICIOS YADIMAR E.I.R.L.CONTRATO 001-2020-MPS-SGL07/01/2020539,161.00539,161.00",,,
2054702,41977,23/10/2006,"REHABILITACION Y RECONSTRUCCION DE LA INFRAESTRUCTURA Y EQUIPAMIENTO EN LA IE POLITECNICO ALEJANDRO TABOADA DEL AH SAN PEDRO, PROVINCIA DE TALARA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,UF DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,VIABLE,NO,EDUCACION Y CULTURA - INFRAESTRUCTURA EDUCATIVA - EDIFICACIONES ESCOLARES,13/05/2010,"4,565,478.00","1,053",SI,SI,,,"3,620,779.31",0.00,0.0,"3,620,779.31","3,620,779.31","149,588.41",4.1 %,"3,471,190.9",ABR-2012,OCT-2018,,"1SERVICIO DE CONSULTORIA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO REHABILITACIÓN Y CONSTRUCCIÓN DE LA INFRAESTRUCTURA Y EQUIPAMIENTO EN LA I.E POLITECNICO ALEJANDRO TABOADA EN EL AA.HH SAN PEDRO DEL DISTRITO DE PARIÑAS PROVINCIA DE TALARA - DEPARTAMENTO DE PIURA.CONSORCIO ALEJANDRO TABOADA 071-11-2017-MPT08/11/2017115,956.00115,956.00",,
2054933,52207,07/06/2007,"REHABILITACION Y MEJORAMIENTO DE LA INFRAESTRUCTURA DEL ESTADIO MUNICIPAL Y DESARROLLO DE CAPACIDADES EN DISCIPLINAS DEPORTIVAS LA DRAGA, DISTRITO DE LA BREA - TALARA - PIURAES",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LA BREA,DEPARTAMENTO DE ESTUDIOS Y PROYECTOS (UNIDAD FORMULADORA),,VIABLE,NO,EDUCACION Y CULTURA - EDUCACION FISICA Y DEPORTES - PROMOCION Y DESARROLLO DEPORTIVO,12/06/2007,"1,990,020.00","12,313",NO,NO,,,"3,298,879.00",0.00,0.0,"3,298,879.00","3,298,879.00","1,282,146.24",38.9 %,"2,016,732.76",ABR-2008,DIC-2010,,,,
2056329,62215,17/09/2007,"AMPLIACION, MEJORAMIENTO DEL ESTADIO CAMPEONES DEL 36 SULLANA, PROVINCIA DE SULLANA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,SUB GERENCIA DE ESTUDIOS Y FORMULACION  DE PROYECTOS,UEI DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,VIABLE,NO,EDUCACION Y CULTURA - EDUCACION FISICA Y DEPORTES - CENTROS DEPORTIVOS Y RECREATIVOS,10/12/2007,"16,758,934.00","28,490",SI,SI,03/10/2017,30/08/2018,"17,769,525.11",0.00,0.0,"17,769,525.11","17,769,525.11","17,701,663.12",99.6 %,"67,861.98",JUN-2008,DIC-2019,"1CONTRATACION DE LA EJECUCION DE LA OBRA DENOMINADA: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SULLANA-PIURA. CODIGO SNIP N 288528CONSORCIO SULLANA SEGURACONTRATO 008-2018-MPS-CS.27/04/20189,318,517.009,318,517.001CONTRATACION PARA LA EJECUCION DE LA OBRA DENOMINADA: AMPLIACION Y MEJORAMIENTO DEL ESTADIO CAMPEONES DEL 36, SULLANA, PROVINCIA DE SULLANA, PIURA. II ETAPA CODIGO SNIP N  62215CC  &  JQ  CONSTRUCCIONES  Y SERVICIOS  GENERALES  SOCIEDAD  COMERCIAL  DE RESPONSABILIDAD LIMITADACONTRATO 032-2017-MPS-SGL19/09/20177,315,133.007,315,133.00","1CONTRATACION DEL SERVICIO DE CONSULTORIA PARA LA SUPERVISION DE LA EJECUCION DE LA OBRA DENOMINADA: AMPLIACION Y MEJORAMIENTO DEL ESTADO CAMPEONES DEL 36 SULLANA, PROVINCIA DE SULLANA-PIURA CODIGO SNIP N 62215CONSORCIO PACIFICO036-2017/MPS-SGL28/09/2017365,757.00365,757.00",,
