nombre,n_informes,region
JAIME ALONSO ALONSO PORTOCARRERO,0,piura
GABY MERCEDES MANCHAY JIMENEZ,0,piura
RIBERINO OSWALDO MEDINA ZUNIGA,0,piura
BERTHA DONATILA JACKELYN BARRETO ALCANTARA,0,piura
YIMY JONYS PAUCAR RIVERA,0,piura
PERCY RAMOS TORRES,1,piura
FAUSTINO CARRASCO GALA,0,piura
RICARDO CENTENO GUEVARA,0,piura
LEYTHER JOHN TALLEDO JIBAJA,0,piura
LEONARDO AGUSTIN CARDOZA RAMIREZ,2,piura
OSCAR SAAVEDRA BAZAN,1,piura
KELLY LUCILA SAAVEDRA SALDANA DE CORNEJO,0,piura
FATIMA URIARTE LOZADA,0,piura
CECILIA ELIZABETH AHUMADA PEDRERA,0,piura
JAIRO JUNIOR JIMENEZ CASTRO,0,piura
SORAYA PAMELA NOE NORES,0,piura
JESUS NORMAN VILLALOBOS LEON,1,piura
ANA MARIA ZEVALLOS CISNEROS,0,piura
EDWIN NEYRA QUINDE,0,piura
MARITA ESTELA CARRION PADILLA,0,piura
PEDRO ALEX OROZCO ESCARATE,0,piura
CESAR YEUDI GONZALEZ BERNAL,2,piura
MIGUEL RUIZ TOCTO,2,piura
JAVIER FLOREANO CASTILLO,0,piura
LUIS ALBERTO ARMIJOS PININ,0,piura
STALYN FERNANDO MEDINA SUNCION,2,piura
CECILIA HUIMAN CHAPILLIQUEN,1,piura
WILLIAM OLAYA VIDAL,0,piura
WILLIAM LOPEZ RUDIAS,0,piura
JOSE MARIA CAMPOS ARENAS,0,piura
BLAS VLADIMIR CASTILLO CASTILLO,0,piura
CARLOS HILDEBRANDO CASTILLO ALBINES,0,piura
HEISLER JAMES JULCA LIZANA,0,piura
WILDER ALEXIS GARCIA CUEVA,0,piura
JORGE ADEMYR DA SILVA DIAZ,0,piura
JACK PINTADO CHUMACERO,0,piura
MARTIN JAVIER ODAR CORNEJO,0,piura
JOSE VICTOR GOMEZ GUTIERREZ,6,piura
SEGUNDO HECTOR BAYONA GARCIA,0,piura
ARTURO SOTELO RAVICHAGUA,1,piura
WILMER SANDOVAL SANTAMARIA,0,piura
FRANKLIN PENA CHANTA,1,piura
JAIRO RUBEN MORAN GOMEZ,3,piura
FERNANDO RODRIGUEZ TABOADA,2,piura
MILTON FREDY HERRERA OBLEA,0,piura
CARLOS TORRES NEIRA,3,piura
CHRISTIAN EDWIN SILUPU AGUIRRE,0,piura
MARCO ANTONIO CHIRA ROSILLO,0,piura
GIL DIOSES DIOSES CARRASCO,0,piura
FREDY CARRASCO PENA,2,piura
LUIS ENRIQUE CORNEJO PEREZ,3,piura
WILLY RUBY DIAZ CASTILLO,0,piura
KARINA RAQUEL CORDOVA ROMAN,0,piura
LUIS ALBERTO RIVERA CALLE,3,piura
SANDOVAL HUMBERTO CASTILLO,2,piura
JULIO CESAR VARGAS PENA,2,piura
ESGARDO CARRASCO CHU,0,piura
NERIA FIESTAS CHAPILLIQUEN,0,piura
LUIS ALBERTO DE LA CRUZ ALAMA,0,piura
FERNANDO SIESQUEN TUNOQUE,0,piura
FERNANDO SEMINARIO CRUZ,4,piura
LIDIA CORDOVA AYALA,1,piura
JESUS SALVADOR CORDOVA SOTO,0,piura
EDWIN FREDY POMA DAMIAN,0,piura
KELLY PAOLA VALDEZ VILA,0,piura
MARIELA JUSTINA ALVAREZ TAFUR,0,piura
MILAGROS DE LOS ANGELES ALBURQUEQUE ORDINOLA,0,piura
ELVER ROMAN VIERA TIMANA,0,piura
SERGIO ADRIANO MONTEJO CARDOZA,0,piura
ANGEL ERNESTO PACHERRES CHIROGQUE,0,piura
CARMEN DE LOS MILAGROS CASTRO OLEA,0,piura
MARIA DE JESUS JIMENEZ PENA,1,piura
SONIA GIOVANNA VASQUEZ CHAVEZ,0,piura
JAMES ALEJANDRO FREYRE VARGAS,0,piura
NILTON ANDRE ALCAZAR ROJAS,0,piura
VICENTE SERAFIN PATINO RIVERA,0,piura
MIGUEL ANGEL ATARAMA ABAD,0,piura
YBELDA PALMA YOCYA,0,piura
CELSO GARCIA TORRES,1,piura
MACHACUAY JUDIT LOZADA,0,piura
LUIS RIVERA CALLE,6,piura
ELVIA SAGUMA CHINCHAY,0,piura
MARIELA YARLEQUE VILCHEZ,0,piura
JOHANA APARICIO RUIZ,0,piura
TALITA NOEMI FLORES ROSALES,0,piura
NOE OLAYA NINO,0,piura
JUDITH MARILU PAIVA CHAPA,0,piura
ALEJANDRO JUNIOR CASTILLO RANGEL,0,piura
ENZO FRANCHESCOLI ALVAREZ ROSADO,0,piura
OLINDA DEL PILAR DIOSES GUZMAN,1,piura
JORGE FLORES SIRLUPU,0,piura
LUIS MARTINEZ HUAMANCHUMO,1,piura
CRISTIAN MARTIN CORONADO VITELA,0,piura
LUISA MERCEDES BACA BARRIENTOS,0,piura
JUVER DUBERLY CALLE FLORES,0,piura
CARLOS EDUARDO PINTADO CALLE,0,piura
HEBERTH ESPINOZA GOICOCHEA,0,piura
CARLOS WILLIAM AGUILAR CABRERA,2,piura
ELSA MORE MORE,3,piura
DAVID SILVA BENITES,0,piura
OMAR GREGORY SALAZAR HERNANDEZ,0,piura
YANET JIMENEZ MINAN,0,piura
LUIS GUSTAVO ANTON CARILLO,0,piura
JOSE FRANCISCO SOLANO SANTA MARIA,0,piura
ROSALYN GUISELLA PACHERRES MORALES,0,piura
FINA LISSET QUIROGA FOSSA,0,piura
NORMA ALICIA RAMIREZ DIOSES,0,piura
DAMIAN SILVA GARCIA,0,piura
ZULLY GONZALES EZCURRA,0,piura
JOSE NIEVES PACHERRES SANDOVAL,0,piura
MARCEL TOLEDO ESCAJADILLO,0,piura
CESAR ADRIAN PURIZACA CABRERA,2,piura
LENIN ORLANDO ESPINOZA GARCIA,1,piura
LENIN STALIN CONTRERAS ADRIANO,0,piura
MIGUEL ADNAN LAZARO QUIPUZCO,0,piura
FRANCISCO SEGUNDO MAZA GONZALES,0,piura
VICTOR ANDRADE SEGURA,0,piura
ERNESTO CUEVA MELGAR,0,piura
JOHAN PILLIPE BACA NOBLECILLA,0,piura
YOLVI HUAMAN GARCIA,0,piura
CARITO MORAN DEL ROSARIO,0,piura
WILFREDO CORDOVA GARCIA,1,piura
CARLOS ALBERTO CHORRES QUEVEDO,2,piura
JUANITA ARICA MENDIVES,0,piura
FERNANDO A RODRIGUEZ TABOADA,2,piura
ROLANDO ROBERTO REYES GONZALES,0,piura
GABRIEL VILELA CALLE,0,piura
ISIDRO SILVA YARLEQUE,2,piura
WILLIAMS RIOFRIO CURAY,0,piura
GRETA MILUSKA APONTE OLAYA,0,piura
CESAR VALERO ENRIQUEZ,0,piura
LUIS WILLINGTON FIGUEROA CARBAJAL,0,piura
LEONCIO MARTIN CANGAHUALA ALLAIN,0,piura
CHRISTIAN MIGUEL SALCEDO RUIZ,0,piura
WILIAM HURTADO ESCOBAR,0,piura
HERMES RUESTA CORDOVA,0,piura
FERNANDO CARRASCO ZURITA,0,piura
LUIS ALBERTO PATINO SAMAME,0,piura
CARLOS EDUARDO SALCEDO MONCADA,0,piura
JUAN PAIVA CORDOVA,1,piura
PATRICIA ELSA VALDIVIEZO CRIOLLO,1,piura
OMAR VENCES MARTINEZ,0,piura
ROSARIO CHUMACERO CORDOVA,3,piura
MANUEL MARTIN FERIA ROSAS,1,piura
MARIA GUADALUPE TIMANA VEGA,0,piura
OLVERT MIGUEL DOMINGUEZ PINTADO,0,piura
MERCEDES MILAGROS CHUNGA MICHILOT,0,piura
VICTOR NINO ALBERCA,0,piura
WILFREDO BERNAL TRONCOS,0,piura
MILAGRO ISABEL ABAD MACALUPU,0,piura
PEDRO TERRY SANDOVAL VIVAS,0,piura
JUAN CARLOS CORDOVA HUERTAS,1,piura
VICTOR CARCAMO MORE,0,piura
MARIA MERCEDES COVENAS SILVA,0,piura
FELIPE ZAPATA COBENAS,0,piura
JUDIT LOZADA MACHACUAY,0,piura
CARLOS SALAZAR GUEVARA,1,piura
KATTIA JACQUELINE RUIZ CHUNGA,0,piura
ALAN GABRIEL MARCELO JAIME,5,piura
WILLIAM HUAMAN HERNANDEZ,4,piura
EDUARDO MERINO CHUNGA,2,piura
KEELMAN HERNAN SAAVEDRA VIDANGOS,0,piura
JHON HENRY RUFINO CHAVEZ,0,piura
GERARDO MORALES GOMEZ,0,piura
OSCAR CASTILLO SOJO,0,piura
DONATO ALEJANDRO GARCIA RODRIGUEZ,0,piura
YENNER ANTONIO DEL CARMEN MORALES ESPINOZA,0,piura
FILOMENO DE LA CRUZ ROJAS,0,piura
JULIO VASQUEZ ALBERCA,1,piura
EDSON JOHAN CABALLERO MARREROS,4,piura
RICARDO LACHIRA SOSA,0,piura
LUIS ENRIQUE MENACHO ALVARADO,4,piura
MIGUEL ARIZOLA ZAVALA,0,piura
HILDA ANGELICA ALFARO REYNA,0,piura
RENZO TALLEDO TALLEDO,2,piura
SILVIA ELIANA TALLEDO ESPINOZA,0,piura
CARMELA MARY NUNEZ VASQUEZ,0,piura
CESAR ARTURO CORONADO ATOCHE,1,piura
ADELIA SOFIA HERRERA SILVA,0,piura
ELIO REQUELMER BERRU NAVARRO,0,piura
KACTHERINE PENA HUANCAS,0,piura
AMADO RENEE RENTERIA AGURTO,0,piura
CHRIS SANTUR ABAD,0,piura
JOSE WILLIAN SOSA SOSA,0,piura
ANIBAL SILVA GUTIERREZ,0,piura
NELLY DEL PILAR CHAPA CARRENO,1,piura
VIVIANA RIVERA RUMICHE,1,piura
DELIA EVELENY ALVAREZ DIAZ,0,piura
RICARDO JAVIER ACUNA CARRASCO,0,piura
MARIA LUISA CARRASCO CORNEJO,0,piura
SUSANA MARIA ZAPATA FLORES,0,piura
HUMBERTO MARTIN CARRASCO TALLEDO,0,piura
EDZON RONALD CASO VILCA,0,piura
FRANCISCO RAMOS CHUNGA FLORES,0,piura
ZONIA MARGOT PAREDES MINANO,0,piura
WILSON ROLANDO FLORES MARCHAN,5,piura
ADELA SALVADOR CAVERO,0,piura
PERCY RAMOS RORRES,0,piura
LUCIA RUTH PANTOJA TIRADO,0,piura
JUAN CRISTIAN TORRES VARGASMACHUCA,0,piura
MARNIT JIMENEZ GUEVERA,0,piura
VIVIANA SANDOVAL BRITO,0,piura
MARCIAL HAROL KARL GUERRERO ZARATE,2,piura
VICTORIA PEREYRA SANCHEZ,0,piura
ANA PAOLA HO VALDIVIESO,5,piura
LUZMILA TRONCOS MERINO,0,piura
JUAN JOSE MORAN MENDOZA,2,piura
ARMANDO MORALES ALAMO,0,piura
JOSE ROMAN MATIAS ZETA,0,piura
MANUEL LEONIDAS VELASCO CHAVARRI,0,piura
LUIS GUSTAVO ANTON CARRILLO,1,piura
VICTOR JAIR LEON PANTA,0,piura
LUIS GRANDA TUME,1,piura
EDGARDO MAZA SUAREZ,0,piura
EDUARDO SALDARRIAGA CARCELEN,0,piura
JOSE ATO MENDIEVES,0,piura
WONG CARLOS GRANDA,1,piura
ALTUNA MANUEL CALLE,0,piura
ARNALDO PALACIOS FLORES,3,piura
EDIL SILVA SANCHEZ,5,piura
ROSA CORNEJO CORNEJO,1,piura
CARLOS SALAZAR ABADIE,0,piura
MARIA MICAELA PENA PATINO,0,piura
FRANCISCO JAVIER RIVERA CHAVEZ,4,piura
GLORIA JARAMILLO JARAMILLO,1,piura
CARLOS WHACHENG BENITES,0,piura
JUAN PASCUAL LAZO HUAMAN,0,piura
HELLER LOPEZ ADRIANZEN,0,piura
CARLOS ENRIQUE MOROCHO PALACIOS,1,piura
JUAN RICARDO RIOFRIO MONTEJO,0,piura
JAVIER SUNCION VILLEGAS,2,piura
HUGO VERINO PAUCAR QUISPE,0,piura
LOYDER CASTILLO LIZANO,0,piura
MIRIAN ZELIDT CARMEN ACARO,0,piura
JOSE TEOFILO PERICHE GALAN,0,piura
HEILER JAMES JULCA LIZANA,0,piura
ENMA VICTORIA ALMESTAR VALDIVIEZO,0,piura
OSCAR MARTIN LOZADA REMIGIO,0,piura
CARLOS MANUEL GRADOS GARCIA,3,piura
ANTHONY ALEXANDER TALAVERA PORTUGAL,0,piura
CRISTINA JULISSA PEREZ MAGALLANES,0,piura
JUAN JARA AGUILAR,2,piura
ARTURO SAGUMA CORREA,1,piura
RICARDO SALDARRIAGA SALDARRIAGA,3,piura
GIOVANNI TAVARA SERRATO,0,piura
GLADYS ANGELICA ECHEVARRIA DE GARCIA,0,piura
JOSE GARCIA MORAN,1,piura
EDY SULLON ARANDA,0,piura
ANA MELVA CAMIZAN VILCAPOMA,0,piura
GAMBERTI MERCEDES BAUTISTA REYES,0,piura
CARLOS RIVAS QUINTANA,1,piura
LUIS FRANO LOPEZ OROZCO,1,piura
ANGEL VASQUEZ POLO,4,piura
ARAVELY MERINO CORTEZ,0,piura
ABEL GIUSEPE PATINO VALLE,0,piura
LUZ FIORELLA FARFAN CASTILLO,0,piura
MARIA DORALINDA OGONA QUITO,0,piura
CARLOS ESCALANTE GOMEZ,8,piura
CECILIA TUME CHUNGA,2,piura
EDWIN ARNALDO TESEN TIMANA,1,piura
RUBEN BUSTOS RAMOS,0,piura
CARLOS SUCLUPE VILCHEZ,0,piura
FRANK CARLOS TORRES RIOS,4,piura
MARIO GUILLERMO CASTRO GALLO,0,piura
HENRY JOSE HERRERA CHUMO,0,piura
JOSE SANTIAGO TALLEDO RUIZ,1,piura
MARCO VARGAS PIZAN,1,piura
JESUS HUMBERTO MORENO MANTILLA,0,piura
MAXIMO ELADIO SOTOMAYOR CASTILLO,0,piura
CARLOS ALBERTO OLIVA GUEVARA,1,piura
ROSALIA AMPUERO ESTRADA,0,piura
JAQUELINE ESTRADA MARTINEZ,0,piura
ELSA MAYBEE SANCHEZ MARIN,0,piura
FRANCISCO SANTOLALLA HUANCA,0,piura
WILLIAM CESAR HUAMAN RIOS,0,piura
JOSE LUIS CORDOVA CORDOVA,4,piura
TRIXY GETZABETH MERINO CASTRO,1,piura
RAUL MEDINA GARCIA,9,piura
RICARDO CESAR BARBA SANCHEZ,0,piura
GUSTAVO JUVENAL MONTENEGRO GUERRERO,0,piura
TELESFERO MANUEL MONCADA CARCAMO,0,piura
MANUEL BUSTINZA MOREANO,0,piura
ISABEL DEL PILAR PIZARRO CORNEJO,0,piura
CASTULO FERRO CORDOVA,0,piura
JUAN MANUEL EMILIO ECHEANDIA VINAS,0,piura
JUAN MANUEL CRISANTO FLORES,1,piura
JOSE GLUBER CORDOVA FLORES,0,piura
RAMIRO CRUZ CORDOVA,1,piura
MARIA MERCEDES ORTIZ VALLADARES,2,piura
YANET CONSUELO MORALES GUERRERO,0,piura
MILENA PAOLA CHUNGA PURIZACA,0,piura
CARLOS EBELIO ROMAN HERRERA,0,piura
ALIZANDRO LLACSAHUANGA CUNYA,0,piura
CYNTHIA CAROLINA VEGA PAREDES,0,piura
SANDRA MARIA CORDOVA LOPEZ,2,piura
MELECIO CASTILLO CASTILLO,0,piura
MODESTO DUBERLI LOPEZ ESCALONA,0,piura
FLOR DE MARIAS CRUZ ACARO,0,piura
RICARDO ERNESTO SANCHEZ JIMENEZ,1,piura
ADRIAN CHAVARRY BOY,1,piura
GOMER EMANUEL FLORES SAAVEDRA,0,piura
DAVIS YANKARLA DOMINGUEZ CHAMBA,0,piura
GLADYS ECHEVARRIA JAIME,0,piura
DONATO GARCIA RODRIGUEZ,1,piura
DIANA LETICIA ELOA ROSILLO ATOCHA,0,piura
JAVIER ARTEAGA GARCIA,1,piura
MISAEL MAZA JIMENEZ,0,piura
SOFIA CARRASCO GAMARRA,0,piura
DEISY MARLENY ALBINES CASTILLO,0,piura
MIGUEL AUGUSTO CASTILLO ATOCHE,1,piura
SUSANA ESTHER BASTARRACHEA VALENCIA,0,piura
LUCIA CAROLINA MENDOZA YOVERA,0,piura
ALBERTO ELESPURU NESCIOSUP,0,piura
YURLI BARCO CORDOVA,0,piura
CESAR AUGUSTO HUIMAN ROJAS,0,piura
LILIANA MAGDALENA PANTA RODRIGUEZ,0,piura
DAIMO ANTONIO CRUZADO JACINTO,0,piura
EDDY DEYBER HERNANDEZ ALVARADO,0,piura
EDSON STUARD ESPARTA MUCHAYPINA,0,piura
CHASKA RODENAS AMBULODEGUI,0,piura
JORGE CABALLERO NUNEZ,2,piura
JAIME FERNANDEZ ESTELA,1,piura
MELVA NEIRA CASTILLO,0,piura
CRUZ VIDARTE PALACIOS CORDOVA,0,piura
CARLOS IPANAQUE CASTILLO,1,piura
HENRRY ZURITA BERRU,1,piura
ADRIANA NOHEMI SANDOVAL ROJAS,0,piura
MARX LENIN MENA CHAVEZ,0,piura
TANIA ROSYMERI VEGA VALLE,0,piura
SOCORRO SUNCION CALDERON,1,piura
LUZ VICTORIA CRISANTO SANCARRANCO,0,piura
MARIO JAVIER QUISPE SUAREZ,1,piura
DONALD RIVERA LLOCLLA,0,piura
MILAGROS VALLE HIDALGO,1,piura
WALTER DAVID MORE ALVARADO,2,piura
HAMYL A ALVARADO CALLE,1,piura
HILDE ALVARADO HUAMAN,1,piura
OFELIA NICOLASA CORDOVA HUANCAS,0,piura
SEGUNDO LAZARO ADRIANZEN CORDOVA,0,piura
CARMEN GUISSELLA ALVA TABOADA,1,piura
GONZALO ORTEGA DIAZ,1,piura
PEDRO MANUEL LOMBARDI PINGO,0,piura
MARIA LILIANA CORO CHUMACERO,0,piura
DIANA CAROLINA CHUNGA AYALA,0,piura
PAULA RUTH OTERO MICHILOT,0,piura
MARNIT JIMENEZ GUEVARRA,0,piura
CARMEN CONCEPCION FUENTES REYES,1,piura
LESLIE MILITZA VELASCO GOMEZ,0,piura
ORIANA NORMA VERA VALDIVIA,3,piura
STALIN MANRIQUE GODOY,2,piura
DELMI GOMEZ CHAVEZ,2,piura
GLADYS MONICA RAMIREZ LOPEZ,0,piura
CHAPILLIQUEN JASSAYRA CHULLE,0,piura
MANUEL ENRIQUE REQUENA SAAVEDRA,2,piura
ELSA SANCHEZ GRANDA,1,piura
CABRERA ISIDRO CRUZ,0,piura
CARLOS ALONSO MINANO TORRES,0,piura
SIGRID MARILU FLORES MENDOZA,0,piura
PEDRO HIELSEN CACEDA VIZCONDE,0,piura
ROSALI ABALA LUJAN CABRERA,1,piura
MIGUEL FERNANDO RIVAS MEDINA,0,piura
JORDY FABIAN PANTA SALDARRIAGA,0,piura
DAVID AUGUSTO DOMINGUEZ RAMOS,1,piura
MIGUEL ANGEL COBENAS LLACSAHUANGA,0,piura
WALTER PASACHE JUAREZ,0,piura
JOSE MARIA VIERA PACHERRES,0,piura
ZENAIDA ADANAQUE SALAZAR,1,piura
DERBY ALFREDO LIZANO RUIZ,0,piura
JOSE LEON MANZO,0,piura
VICTOR OLIVO ORBEGOSO,0,piura
JOHNNY EDWIN VICTORIO SANTOS,0,piura
ALICIA PRIMITIVA CESPEDES ENRIQUEZ,0,piura
JHENNY JESSICA MELGAREJO CASIMIRO,0,piura
CARLOS ESTEBAN MORALES DAVILA,0,piura
MATIAS ROMAN ZETA,0,piura
KARIN ZAPATA PALOMINO,0,piura
ALAN FELIX RIOFRIO GONZALES,1,piura
MARLENY NEIRA NEIRA,0,piura
PATRCIA ESTRADA HURTADO,0,piura
TANIA ELIZABETH SALAZAR PALACIOS,0,piura
VICTOR JULINHO CORDOVA IMAN,0,piura
ANDRES IVAN JIMENEZ TUSE,0,piura
JAVIER ALCAS CASTRO,0,piura
ANA HERRERA CHIYONG,0,piura
JESUS MARTEL PARIACHI,0,piura
EDMUNDO ARMANDO POZZO SILVA,0,piura
FELIX FRANCISCO BARRIENTOS CRUZ,0,piura
JORGE PARDO RIVERA,0,piura
MARCIA LUCRECIA GARCIA ZAPATA,0,piura
ELIS FIERELLA SANCHEZ TOLEDO,0,piura
JUAN CARLOS CHAPILLIQUEN GONZALES,0,piura
JANINA ARACELY REA ABAD,0,piura
WILLY ORLANDO MARCHAN SEBALLOS,0,piura
DEYBI ALEXIS CARMEN PALACIOS,0,piura
MIGUEL AUGUSTO DURAN NEYRA,1,piura
CARMEN ROSA PARDAVE CAMACHO,2,piura
MARIA DEL PILAR RUIZ HURTADO,3,piura
YURI RAMOS HERRERA,3,piura
WILLIAMS ERICSON MANCHAY CARRASCO,0,piura
CARLOS EDGARDO DELGADO ZAPATA,0,piura
GIOVANNA MARIA BISSO ROJAS,0,piura
NELLY VICTORIA PARRA DE ALBAN,0,piura
PEDRO RAUL ALVARADO FLORES,1,piura
LAURA ALEJANDRINA TORRES MATOS,0,piura
RUTH ALTEMIRA CUEVA AMAYA,0,piura
ALBERTO JOSE GORDILLO CASTANEDA,0,piura
WALTER EDWARD ROSPIGLIOSI SAENZ,1,piura
FERNANDO IVAN GUTIERREZ GOMEZ,4,piura
ADRIANA VALERIA SOTO ROMERO,0,piura
GEORDY KEVIN PAREJA RETAMOZO,0,piura
EMERSON GOMEZ QUINTANILLA,1,piura
REMO SANCHEZ PEDEMONTE,0,piura
SUAREZ VICTOR SOSA,2,piura
CARLO MAGNO PAYANO ADRIANO,0,piura
MARCO TULIO VARGAS TRELLES,0,piura
PATRICIA DEL ROCIO ALVAREZ BARBA,0,piura
JHON MILER PENA ORTIZ,0,piura
JHON MILER ORTIZ PENA,0,piura
KATTY ISABEL ORTIZ RUIZ,0,piura
WILLIAM LEONEL SOSA NUNEZ,0,piura
JESUS ANTONIO CHUNGA PURIZACA,0,piura
FERNANDO ANTHONY SANTA CRUZ AGUILAR,2,piura
CESAR MENDOZA ELIAS,3,piura
FRANKLIN DANIEL MENA NIZAMA,0,piura
JORGE MANUEL RAMIREZ GIANELLA,0,piura
LUZ VIVIANA VELASQUEZ NONGRADOS,0,piura
JOSE ALFREDO GUITIERREZ CHAUCA,0,piura
ADELMO BERRU SANDOVAL,0,piura
MARLON ARMANDO GALLO UBILLUS,0,piura
CARLOS RAMIREZ GUIZAY,0,piura
VICTOR ARCE CORDOVA,7,piura
LEYDI LISBET OROSCO YAGUANA,0,piura
MARCO ANTONIO CULQUICONDOR GUERRERO,0,piura
OSCAR ALBERTO GAMARRA HIDALGO,0,piura
EUSEBIA RIVERA PENA,0,piura
ERIKA VICTORIA TORPOCO ORDONEZ,0,piura
WILLIAN ALBERTO LOPEZ PERALTA,0,piura
GLEIDY ARACELI CARLIN PALACIOS,0,piura
WILSON ALBERTO CHERO TIMANA,0,piura
JULISSA TANIA PALACIOS CONDOLO,0,piura
TARGELIA MENDOZA CRUZ,0,piura
GLEYDI ARACELI CARLIN PALACIOS,0,piura
ARTURO FLORES SANDOVAL,2,piura
PEDRO SANCHEZ VARGAS,1,piura
ANIBAL CORRALES AGUILAR,2,piura
ANA BUSTILLOS ZEVALLOS,0,piura
JUAN VELASQUEZ GONZALES,9,piura
PERCY MORALES VALEGA,2,piura
NOLBERTO SALVADOR CHINCHAY,0,piura
DAVID EMILIO SILVA BENITES,0,piura
JOSE REQUENA CORTEZ,0,piura
ANGEL YENQUE AMAYA,0,piura
VILMA PALOMINO ORTIZ,0,piura
YENY ROXANY CALLE MARCHENA,0,piura
JOSE FLORIRAN CORDOVA SAAVEDRA,0,piura
MIRELLA DE LOS ANGELES SANDOVAL PALACIOS,0,piura
DORIS MEREIDA SAAVEDRA MORETO,0,piura
YASSER GERARDO GALECIO RIOS,2,piura
ROLANDO ALEJANDRO ARRIETA VASQUEZ,0,piura
GIANFRANCO DE JESUS RAMIREZ ATOCHE,0,piura
HILDER CANGO VALLE,0,piura
HENRY VICENTE HOLGUIN HOLGUIN,0,piura
SILVANA BALAREZO CORNEJO,0,piura
PATRICIA MERCEDES GONZALES MACHUCA,0,piura
SEGUNDO ALFREDO CALLAN MARQUEZADO,0,piura
CHRISTIAN GEYTER VILELA NATALIO,0,piura
KELLY MAZA ANTON,0,piura
JONATHAN NIMA RAMOS,0,piura
SAUL SANDOVAL SALDARRIAGA,0,piura
CESAR ARMANDO BACA REYES,0,piura
JORGE ELERA CORREA,1,piura
JOSE EDILBERTO RAMIREZ LOPEZ,1,piura
JOSE DARIO NEYRA MEDINA,1,piura
DAVID MUCHAYPINA SUAREZ,0,piura
DENNIS BELTRAN VILLEGAS,1,piura
MANUEL ANTONIO SANTA CRUZ JIMENEZ,1,piura
LUZ MARINA CHUNGA FIESTAS,0,piura
FERMIN SMITH DOMINGUEZ SALVADOR,0,piura
JOSETH RAMIREZ CARRASCO,0,piura
MICHAEL EDWAR RAMIREZ BRUNO,0,piura
CAROLINA DEL PILAR FARFAN VALDIVIEZO,0,piura
HEIDI PAOLA FERNANDEZ AREVALO,0,piura
DAVID HENRY ZAPATA SANDOVAL,0,piura
WALTER ENRIQUE GARCIA VILLAVICENCIO,0,piura
WALTER REYES SAAVEDRA,3,piura
JHONNY ATOCHE RUIZ,0,piura
SILVYA PAOLA GUERRERO LANDIVAR,0,piura
MIRIAN CRUZ PERALTA,0,piura
PEDRO HUMBERTO CHIPANA AYALA,0,piura
SUZANNE MONZON PONCE DE LEON,1,piura
JUAN CARLOS CCAHUANTICO MAMANI,0,piura
JOSE LUIS SALAZAR SANCHEZ,2,piura
JOSE LUIS GAVILANO CARBAJO,0,piura
CESAR AUGUSTO HERNA PURISACA,0,piura
CARLOS SEGOVIA CHAVEZ,2,piura
HECTOR PEDRO ECHE ECA,0,piura
YOISI PAICO ALBERCA,0,piura
ALIKI KARLA PICON RODRIGUEZ,0,piura
NATALIA APSARA GUTIERREZ LIU,0,piura
RONALD WILLIAM VEGA QUISPE,4,piura
BORIS ALAN SOBRINO ROSALES,0,piura
CARMEN ELENA CORTEZ FERNANDEZ,1,piura
EDUARDO IZAGUIRRE SAMAME,0,piura
MILLIETTE SOFIA CARRERA LAMADRID,0,piura
KARIM PACHERRE GONZALES,0,piura
NESTOR RAUL OLEMAR VIERA,0,piura
ISIDRO LOPEZ JIMENEZ,1,piura
JAIME WILFREDO ALVA DEXTRE,0,piura
IVONNE AVILA CHUMO,0,piura
ANGELLO FRANCESCO ASCATE ASTETE,0,piura
GUIDO VALENCIA SARMIENTO,1,piura
RONALD DANIEL ALBORNOZ ARROYO,0,piura
JOSE FRANCISCO SOLANO SANTAMARIA,0,piura
ALDO ARMANDO CORDOVA ALVARADO,2,piura
CARLOS LOPEZ CHAMORRO,3,piura
CARLOS ANTONIO ACUNA ALEGRE,0,piura
RAUL SEVERINO CANCHO,1,piura
FRANCISCO JAVIER CARRANZA RODRIGUEZ,2,piura
LUIS LAGONES LLANQUI,1,piura
JORGE LUIS PENA LOPEZ,5,piura
CARLOS ANDRES BAZAN VALLADARES,1,piura
JORGE LUIS DEL CASTILLO AGURTO,2,piura
MERCEDES DEL PILAR PERICHE ROMERO,0,piura
DAVID AMADO QUINDE MARCHENA,0,piura
DICKSON FACUNDO ADRIANZEN,0,piura
DILCIA BAHAMONDE HERRERA,0,piura
VICTOR MANUEL ADRIANZEN CUEVA,0,piura
VICTOR ELIAS AZABACHE MONZON,0,piura
GABRIELA HIDALGO CASTRO,1,piura
JULIO MARIO PANTA MENDOZA,0,piura
NANCY GETRUDIS VILLAVERDE VILLAVERDE,0,piura
ELIZABETH RODRIGUEZ SAAVEDRA,1,piura
LUZ DE ROSA VASQUEZ VERA,1,piura
LUIS HUMBERTO MARTINEZ DELGADO,1,piura
SANTOS MENDOZA BENITES,2,piura
LUIS ALBERTO VARGAS MELENDEZ,4,piura
JORGE LUIS LINARES MASIAS,3,piura
JIMMY REYLES SANTILLAN RAMOS,0,piura
WILFREDO SEMINARIO GOMEZ,2,piura
GIANINNA LILIANA PARIASCA SIMBRION,0,piura
ASTRID LUCERO ATO URBINA,0,piura
GORKI MELENDEZ TALLEDO,0,piura
JOSE ALEXANDER DELGADO BANCES,0,piura
DINA ALTAGRACIA SAAVEDRA ALVARADO,0,piura
MARCO ANTONIO AGUILAR CASTILLO,7,piura
NESTOR FREDY LOPEZ LEON,0,piura
