nombre,n_informes,region
BEATRIZ TUPACYUPANQUI ZUNIGA,0,cusco
VICTOR RAUL QUISPE CONDORI,3,cusco
ROSA LUZ CAHUANA LINES,0,cusco
CLAUDIA PINEDA PORTUGAL,0,cusco
IVAN ERIK RODRIGUEZ MENENDEZ,0,cusco
ELI RONY CHOQUEHUANCA YAPURA,0,cusco
LENJI MAC ARTHUR BRAVO YAKAZU,0,cusco
WHENDY CAROL ARAGON SERRANO,0,cusco
OSCAR AYERBE BARRIOS,0,cusco
ROLANDO CHURA QUISPE,2,cusco
YOLANDA MILLA NOBLEGA,0,cusco
AYDEE VILLAVICENCIO SUNA,0,cusco
FRANZ DEL CARPIO JIMENEZ,1,cusco
ARISTIDES VALENZUELA MONTESINOS,2,cusco
GIOVANNA MERCY ATAUCONCHA BECERRA,1,cusco
TICONA GIL REGULO TORRES,0,cusco
ENRIQUE ROMAN ALARCON CAM,1,cusco
SHEILA CONTRERAS ESCOBAR,0,cusco
LILIANA BLAS AVILA,0,cusco
CLAUDIO ESTRADA RUESTA,0,cusco
LUCIO GARCIA CHURA,0,cusco
FIDEL VILLAGRA QUIN,0,cusco
RICHARD KENNDY CHAVEZ ESPINOZA,0,cusco
MERY MARILYN RAMOS SONCCO,0,cusco
SABINO ROCA CHOCCATA,0,cusco
SIDLIA CAMPOS AREVALO,0,cusco
BENITO FERNANDEZ TTITO,0,cusco
CARLOS ENRIQUE BENDEZU UGARTE,0,cusco
LUIS ANGEL PEREZ MICKLE,0,cusco
GUERRA WILLY CHARALLA,0,cusco
GAMARRA RUBEN VARGAS,1,cusco
BRAVO MIGUEL ALFREDO PEREZ,3,cusco
FIDEL QUISPE ANO,0,cusco
DOMINGA CRUZ CCASANI,0,cusco
LUISA HANCCO DUENAS,0,cusco
BENEDICTA CCANCHI ESPINOZA,0,cusco
HERICK YERBA PACORI,0,cusco
EDILBERTO LATORRE PAUCAR,0,cusco
YULY CENAIDA TUMPAY SUCNO,0,cusco
FREDY CAMALA PAUCCAR,0,cusco
SAUL VALERY DAVILA HERRERA,0,cusco
CLAUDIO HUGO CRUZ LABRA,0,cusco
OSCAR CHOQUENAIRA HUILLCA,0,cusco
OCTAVIO NUNONCCA HUARANCCA,0,cusco
JUAN MAMANI CHINO,0,cusco
LILIA QUISPE HUANCA,2,cusco
JAQUELIN TINTA GUTIERREZ,0,cusco
RODOLFO MAURO QUISPE SOTO,0,cusco
NEIL GREGORIO TTITO MAMANI,0,cusco
ABEL SANTA CRUZ QUISPE,1,cusco
RUBEN QUISPEHUANCA OPORTO,0,cusco
SERGIO JAIR TUESTA HOYOS,0,cusco
ELIO ROBERT HILARES LOAIZA,0,cusco
SOLEDAD TORRES CALDERON,5,cusco
ANABEL SARAYASI HALLASI,0,cusco
BELTRAN SAMOCHUALLPA SOLIS,0,cusco
ANGELA AURORA SALGUERON SANTOS,0,cusco
MERIDA QUISPE MANACCASA,0,cusco
SOFIA ARELLANO CHOQUE,0,cusco
YELCA LOAYZA NUNEZ,0,cusco
PEDRO NORGAN DURAND ZAMALLOA,0,cusco
GABRIELA ROMAN ESPINOZA,3,cusco
WALTER GUIDO GAMERO HANDA,0,cusco
MARIA BEL ARAUJO QUISPE,0,cusco
MIGUEL GRIMALDO MENDOZA ZAMBRANO,0,cusco
AGAPITO CUSI QUISPESIVANA,0,cusco
PAULO CESAR CASTILO VARGAS,0,cusco
YASMANI MONTESINOS POCCO,0,cusco
YONY COLQUE CRUZ,0,cusco
JORGE MEDINA ZAVALETA,2,cusco
REYNALDO ATASI CASTILLA,1,cusco
EDILBERTO GOMEZ PALOMINO,1,cusco
MILLY IVON MACEDO PALOMINO,0,cusco
JESSICA DAVILA ARMUTO,0,cusco
SANDY HUAMAN INQUILTUPA,0,cusco
JOSE CARPIO VALER,2,cusco
MERY MIGUELINA HUILLCA CURSI,1,cusco
URSULA RAQUEL CHACON AGUIRRE,0,cusco
EULER ERNESTO CARRILLO CRUZ,1,cusco
GIOVANNA CACERES QUISPE,0,cusco
ERIC JACSKON UGARTE CCOSCCO,0,cusco
NOE GUZMAN MAMANI HUILLCA,0,cusco
NOEMI LUCY LEON ESCRIBA,0,cusco
AMERICO A ROQUE HUARCA,0,cusco
EMILIO TUNQUIPA CONDORI,0,cusco
EDGAR CONDORI CANCAPAC,0,cusco
ROLANDO KANA CCAMA,0,cusco
ROSMERY TTITO QUISPE,0,cusco
HUGO QUILLAHUAMAN QUISPE,0,cusco
ADRIEL CONDORI LINARES,0,cusco
MARILY ANDRADE APAZA,0,cusco
JULIO CESAR TRUJILLO BACA,1,cusco
JULIO SOLORZANO ALZAMORA,0,cusco
AMERICO FERNANDEZ BACA LOAIZA,0,cusco
DAISI SINA OLAVE TTITO,0,cusco
MARCO HUILLCA PENA,2,cusco
MAX L ABARCA RAMOS,1,cusco
EVER QUISPE TARACAYA,0,cusco
CORONEL ELIAZAR DAVALOS,0,cusco
NAYDA DUENAS ALAGON,0,cusco
EVELING ALVAREZ MOJONERO,0,cusco
ROBERTO ESPIRILLA QUISPE,0,cusco
JUVENAL HUMPIRE PUMA,0,cusco
DORIAN JAYDER BACA SILVA,0,cusco
JAIME MANSILLA OBLITAS,0,cusco
CARLOS BALLENAS USCA,0,cusco
LUIS ALDO LOAYZA MONROY,0,cusco
JERSON ZEBALLOS APARICIO,0,cusco
MISAEL LANDEO GUTIERREZ,0,cusco
WILSON TORRES ESTELA,0,cusco
ELARD ALMORA TIAHUALLPA,0,cusco
ROXANA APAZA UGARTE,0,cusco
URBANO CASTILLA DIAZ,1,cusco
ELIZABETH SAICO YUCRA,0,cusco
BERNARDO HUACARPUMA JORDAN,0,cusco
SOLEDAD LLAVE PAUCARA,0,cusco
RELI CHAMPI CHECCA,0,cusco
MAGNOLIA CANSAYA AGUILAR,0,cusco
BELTRAN HUILLCA ANDRADE,1,cusco
WILSON CANSINO MANDORA,0,cusco
FANY EDITH ESCALANTE CCASA,0,cusco
LISETH CONTRERAS CARRENO,0,cusco
GABRIELA YHURELY PEREZ OVIEDO,0,cusco
HUILBERTO PARIHUANA GARCIA,0,cusco
JOSE LUIS MONTERROSO CORNEJO,3,cusco
WILMER HUAMANI ARCE,0,cusco
WILDE JORDAN CORNEJO,0,cusco
GERARDO MONTESINOS CHOQUE,0,cusco
ROSEMARY BEDOYA GOMEZ,0,cusco
ANTONY JUVENAL ARRAMBIDE QUIROZ,0,cusco
DORA BEATRIZ HERRERA MONTEALEGRE,0,cusco
LUIS ALBERTO ESPINOZA FLOR,2,cusco
LUIS ENRIQUE MONTESINOS MATA,1,cusco
JULIO CESAR SUCNO LENES,0,cusco
HENRY CARRASCO GUZMAN,0,cusco
NARDA MARLENE GROSSMANN CASAS,0,cusco
LIDIA YSABEL DELGADO TORRES,0,cusco
GEDIA CRISTINA MEDINA MINGA,0,cusco
HERNAN HUILLCA CONDORI,0,cusco
MELVA ELIANA VERO HUILLCAYQUIPA,0,cusco
ALDO APAZA APAZA MARTINEZ,0,cusco
HENRY HUAYLLANI CUBA,0,cusco
ABELARDO ROMERO YARISE,0,cusco
RENE YAHUIRA HUAYLLANI,0,cusco
WILFREDO PFOCCOLATA HUANCAHUIRE,0,cusco
LUZ EDITH SUMIRE HUHUACHAMPI,0,cusco
RONALD MULLISACA PAREDES,0,cusco
MODESTO HUMAN MASI,0,cusco
VERONICA QUISPE CCAPA,0,cusco
EDGAR DAZA ARQUE,0,cusco
CRISTINA NATALIA VARGAS GARCIA,0,cusco
YOLANDA CALLO CHOQUEVILCA,0,cusco
FRANZ ALLEN GARCIA NAVARRETE,0,cusco
DANIEL CORAHUA ALVAREZ,0,cusco
MARLHA ESTEFFANI ILLACANCHO TITO,0,cusco
MARCIA JANCCO PERALTA,0,cusco
DOLORES LLANOS PFURA,0,cusco
HILDA JOSEFINA VILCHEZ TITO,0,cusco
NICANOR HUARCA BARRIENTOS,1,cusco
ARISTIDES GUTIERREZ ROQUE,0,cusco
JORGE LUIS LUNA FLORES,9,cusco
FIDEL MAMANI LIMACHI,1,cusco
EDUARDO SUAREZ GUEVARA,1,cusco
YADIRA VARGAS MAR,0,cusco
ALBERTO PEZUA NAVARRETE,0,cusco
ELIAS CHOQUENAIRA PINEDA,0,cusco
GRACILDO QUISPE AROTAYPE,0,cusco
RUBHER CCOLQQUE COLQQUE,0,cusco
FRANKLIN ALVIZ RIMACHE,0,cusco
YASSER SAMOHUALLPA SERRANO,0,cusco
HUGO IDME CONDORI,0,cusco
JOHN YURY YAURI CCAMA,0,cusco
RODRIGO APAZA CONDORI,0,cusco
EDWIN ALVAREZ CRUZ,2,cusco
AMERICO RAFAEL ROMERO RODRIGUEZ,0,cusco
WILSON BRAVO GONZALES,1,cusco
CARLOS RAFAEL LOYAGA VALDEIGLESIAS,0,cusco
ARTURO RODRIGUEZ CONDORI,2,cusco
FLOR DE ROSA ATAO HUILLCA,0,cusco
LUIS RONALD BEJAR ROJAS,1,cusco
DARIO OROZ VASQUEZ,0,cusco
SATURNINO MEZA HIRPAHUANCA,0,cusco
HNRY CAMPANA TAMAYO,0,cusco
ANTONIO GARCIA FERNANDEZ,2,cusco
SUSAN PAMELA CORNEJO MIRANDA,1,cusco
EDWIN MARTINEZ GUERRA,3,cusco
ALEJO CCACYAMARCA ROJAS,0,cusco
CARLOS ALBERTO BARRERA AYALA,0,cusco
FRANCISCO JAVIER ZEA VELASQUEZ,0,cusco
JOSE ANIBAL ARAGON CARDENAS,0,cusco
DANIEL SALLO TTITO,0,cusco
YONI FELIPE CANQUI PANCA,0,cusco
RAINER CHALLCO GUTIERREZ,0,cusco
ADOLFO BONILLA JERI,1,cusco
PERCY SULCA CARRASCO,0,cusco
NAIDA YANINE URQUIZO ZELA,0,cusco
LEONARDO AVILES HINOJOSA,0,cusco
MIGUEL ALEJANDRO OSCCO ABARCA,0,cusco
MIRIAM CAJIGAS CHAVEZ,0,cusco
AGUSTINA QUISPE PELAEZ,0,cusco
ARNALDO TARAPACA JAYCO,0,cusco
DIEGO ARMANDO SANCHEZ QUISPE,2,cusco
JOSHEP CRHISTIAN BARRIONUEVO GUIZADO,0,cusco
SARA MONTESINOS CALLO,0,cusco
ELIANA MONICA MADARIAGA ROSADO,0,cusco
HECTOR PEREZ CAMACHO,1,cusco
JENNER FERNANDEZ BACA CHICATA,0,cusco
WILLY BRIAND TECSI GONZALES,0,cusco
JOSIPH ANGEL ROJAS BEJAR,0,cusco
JAMES BRAYAN CAPARO,0,cusco
RONAL VILLALBA CHACON,0,cusco
LIDIA ILLA TUNQUI,0,cusco
JOSE LUIS REYES CUEVA,3,cusco
WALTER MAQQUE GUEVARA,0,cusco
VICTORIA TEODORA MEDRANO ESQUIVEL,0,cusco
LEONOR MAMANI PUMA,0,cusco
EDGAR MAR MONTEAGUDO,0,cusco
GROBER VARGAS CASTRO,1,cusco
MIGUEL ESTEBAN YANA CHURATA,0,cusco
HAROLD LICONA MIRANDA,0,cusco
VANESA SANDY ZAMORA BAUTISTA,0,cusco
LIZ MAYRA QUISPE CASAFRANCA,0,cusco
GILMER GARCIA GOMEZ,0,cusco
JHENIFER HUAMAN MEJIA,0,cusco
SIXTO CANSAYA LAYME,0,cusco
KAREN NORITH LUQUE DELGADO,0,cusco
BRAULIO CAYO SALAZAR,0,cusco
DENNISE LOZANO GAMARRA,0,cusco
NINOSKA HUAMAN MORALES,1,cusco
HELBERT MUNOZ SESA,0,cusco
MARIO MAYTA QUISPE,3,cusco
LENIN CARRILLO SEGURA,0,cusco
DANNY FRANCO HERHUAY,0,cusco
ALBERS VILCA BECERRA,0,cusco
FRANK ELERCK DUENAS PALOMINO,0,cusco
LIONEL VILLAFUERTE ARAMBURU,0,cusco
JUANI GLADIS GARCIA ZEVALLOS,0,cusco
JUVENAL CJUNO TORRES,0,cusco
KATYA DENNICE COVARRUBIAS VILLAFUERTE,0,cusco
JORGE HUAMAN LUNA,6,cusco
CARLOS VALLENAS USCA,0,cusco
CESAR AUGUSTO GONZALES CONTRERAS,5,cusco
EDWIN ALBERTO MELENDRES QUISPE,1,cusco
MARIO ROZAS HEREDIA,0,cusco
ANGEL CARRASCO QUISPE,4,cusco
JHON PORROA GALAN,0,cusco
SANDRA VARGAS CRUZ,1,cusco
FREDY PRIETO MOLINA,0,cusco
LEONOR AGUILAR ROJAS,0,cusco
IVAN EDISON BUHEZO PALOMINO,0,cusco
ALEJANDRO AGUILAR YUPANQUI,1,cusco
JOSE ANTONIO ALTAMIRANO SACSE,0,cusco
DANY I ZEGARRA ARIAS,0,cusco
YESENIA ESPINOZA SOTO,0,cusco
CRISTIAN BARRIO DE MENDOZA OCAMPO,0,cusco
IVAN ROJAS YAPURA,0,cusco
TEOFILO GUTIERREZ VALENCIA,0,cusco
IRIS ANDREA MULTHUAPFF ARAGON,0,cusco
LUIS CHOQUE ZAPANA,0,cusco
JUAN ALLER HUAMAN,0,cusco
JANET PARY LOPEZ,0,cusco
MARIO CONDORI HUALLPA,0,cusco
PEDRO LUIS HUAMAN ZAPATA,2,cusco
ISMAEL AMAO PUMA,0,cusco
NANCY JARA JUSTINIANI,0,cusco
LUIS GAMARRA CARRASCO,1,cusco
ROBERT PINTO QUISPE,3,cusco
JESUS GONZALES SANCHEZ,2,cusco
KARINA ARROYO OLIVARES,0,cusco
MARIO LAYME PERALTA,1,cusco
YABEL SILVA GUEVARA,0,cusco
VLADIMIR HUILLCA ATANA,0,cusco
YESICA SALCEDO SACSI,0,cusco
EBERT DELGADO GUERREROS,0,cusco
GRACIELA REYES CAMANI,0,cusco
FRANKLIN CHAVEZ SULLCA,0,cusco
MANUEL VALERIANO ROJAS ZANABRIA,0,cusco
CARLOS ALBERTO RIOS HUAMAN,7,cusco
LINO COLCA MEDINA,0,cusco
WILDER CRESPO NINAMANCCO,0,cusco
JORGE ARANYA MAYTA,2,cusco
ALICIA SOTALERO CCANA,0,cusco
MAGNOLIA CORDOVA MACEDO,0,cusco
ZOSIMO LIMPE VILLACORTA,0,cusco
AMED POMPEYO QUISPE CCUNO,0,cusco
ESTEBAN QUISPE QUISPE,1,cusco
DARWIN QUISPE ASCUE,0,cusco
NINOSKA CARRILLO SEGURA,1,cusco
FREDY CABANILLAS HUISA,0,cusco
KARINA CANDELARIA CHAVEZ MARTINEZ,1,cusco
MANUEL CARPIO GANDULIAS,0,cusco
ENRIQUE MELQUIADES MOLINA ROCA,0,cusco
GILMER TOROBEO AMAO,0,cusco
JESUS SANCHEZ TERRAZAS,0,cusco
PATRICIA CORTES VALENCIA,0,cusco
TATIANA GARCIA ACURIO,0,cusco
CARLOS RADOVICH COLLADO,0,cusco
ROBERTO VERA OTAZU,0,cusco
ROSSMERI QUENAYA HUAMAN,0,cusco
TANIA COANQUI GONZALES,0,cusco
MARTHA ARTEAGA BEJAR,0,cusco
ROMY RODRIGUEZ IBANEZ,0,cusco
MARISELA QUISPE TTITO,0,cusco
LUZ MARINA ZULOAGA ARIAS,0,cusco
WILFRWSO YURI MENENDEZ DEZA,0,cusco
PEDRO MARIO ROCHA CCAJIA,0,cusco
CLAUDIO MENDOZA QUISPE,0,cusco
ALEX GUSTAVO AUCCAPUMA BELLIDO,0,cusco
FLORES JUSTO CARLOS HUAMAN,0,cusco
CHAVEZ FREDY ALVARO ZAPATA,0,cusco
CONDORHUACHO HENRY VALENCIA,0,cusco
WILIAM AQQUEPUCHO CERVANTES,0,cusco
JOEL ALLENDE CHOQUENEIRA,1,cusco
DANTE FLOREZ CABALLERO,0,cusco
GUZMAN CHACON CRUZ,0,cusco
CARMEN ROSA MAMANI CONSUELO,0,cusco
NINOWSKA FLORES BOZA,1,cusco
WALTER LLANCAY CJUIRO,0,cusco
MAGLIO TURNER MARTIARENA,1,cusco
ALEJANDRO PINARES SOTO,0,cusco
EDISON ZANABRIA CAMPOS,2,cusco
EDILBERTO FLORES CUENCA,0,cusco
ANGHY GARCIA ZAPATA,0,cusco
ANA MARIA OLIVA CHALLCO,0,cusco
NOHEMI HUAMAN CALLANAUPA,0,cusco
JESUS JAIME TORRES TORRES,1,cusco
CESAR AUGUSTO REMIGIO BEDOYA RODRIGUEZ,0,cusco
MIGUEL ANGEL TRILLO ROQUE,1,cusco
MARIA BRAULIA PAREDES PULIDO,0,cusco
EDITH NADIA PARIGUANA PAREJA,0,cusco
MONICA PAMELA ANTONIO DURAND,0,cusco
DARIO CONDORI QUISPE,1,cusco
MONICA LEON TINTA,0,cusco
MARCO ANTONIO VASQUEZ MORALES,7,cusco
YONY RICHARD QUISPE ARPI,0,cusco
WILBERT APFATA CHALLA,0,cusco
GEORGINA COLLANTES HUAMAN,0,cusco
DORIS YUSET OLAVARRERA CONDE,0,cusco
ELEAZAR COLLANTES VILLENA,0,cusco
GRETA MARIEL CASTILLO BARRANTES,0,cusco
YOUGLYN GEANINA CHACHAYMA PALOMINO,0,cusco
ERICK BRUNO ALARCON ALARCON,0,cusco
CELIA QUISPE PFOCCO,0,cusco
JOSE LUIS SANCHEZ GONZALES,2,cusco
MARISOL RIMASCA CHACON,0,cusco
CARLOS ALBERTO VELASQUE HUAMAN,7,cusco
ALEX IRMEL OVIEDO SOLIS,0,cusco
DENIS MARCELINO HUANCA QUISPE,0,cusco
CARLOS YANQUIRIMACHI SALAZAR,0,cusco
BENIGNA CHAMPI LUNA,0,cusco
MARIA SALOME MAR SALAZAR,0,cusco
ANIBAL MATEO HURTADO GALVEZ,0,cusco
LISBETH JACKELINE OVIEDO CORDOVA,0,cusco
RENEE VAEGAS GUTIERREZ,0,cusco
YODITH CARMEN VILCHEZ CISNEROS,0,cusco
JOSE ANTONIO AQUINO SAAVEDRA,2,cusco
JHOSEDYN EDILBERTO PAREDES NIETO,0,cusco
JUAN CARLOS VILLEGAS HUAMAN,4,cusco
RAUL TORRES CUTIRE,0,cusco
THALIA TTITO HUILLCA,0,cusco
VICTOR DARIO ALARCON NAVARRO,1,cusco
GERMAN SALAZAR PAREJA,1,cusco
SIMEON PATILLA DELGADO,0,cusco
ROBERTO BOLIVAR GONZALES,1,cusco
EDWIN DESAR ARANGURI OLIVA,0,cusco
LUIS O QUISPE MEZA,1,cusco
ARTURO FARFAN DIAZ,2,cusco
RICARDO CHALLCO MAYHUIRE,0,cusco
JOSE LUIS BURGOS VIEYRA,0,cusco
ISIDRO CHICCHE PERALTA,0,cusco
LUIS ALFONSO PUJAZON KNOCH,1,cusco
DUNKER DELGADO URRITIA,0,cusco
DAVID ESPINOZA SALIZAR,0,cusco
EDISON SANCHEZ QUINTANA,1,cusco
VILMA RODRIGUEZ SANCHEZ,4,cusco
ANA MADRID ARAGON,0,cusco
APOLINAR JORDAN SANTA CRUZ,0,cusco
JULIO CESAR QUISPE RAMIREZ,6,cusco
PEPE GREGORIO BARRERA GUTIERREZ,0,cusco
MARIBEL DELGADO MONTESINOS,1,cusco
NIDIA NOA OLAGUIBEL,0,cusco
ERVIN ARIAS OCHOA,0,cusco
HUGO ROMULO CARBAJAL VALVERDE,0,cusco
EDWIN QUISPE HINOJOSA,1,cusco
DAVIS MIRANO SUCNIER,0,cusco
FRUCTUOSO CONDE CUTIRE,0,cusco
JORGE LUIS HERRERA CARI,2,cusco
ANDRES OCAMPO ROSELL,0,cusco
GORKY EDISON CANO ALVAREZ,0,cusco
JOSSELIZ ORTIZ CRUZ,0,cusco
MERCEDEZ LUISA PEREZ VILLAFUERTE,0,cusco
ROLANDO HUAMANI GRANILLA,0,cusco
ZENON CHICATA PACHECO,0,cusco
CARLOS VALCARCEL RIVERA,0,cusco
LUIS ARAGON ARQUE,0,cusco
HUMBERTO TUPAYACHI CASTILLO,0,cusco
MILKA DELROCIO CURI HUALLPAYUNCA,0,cusco
SHIRLE ZAPA SALCEDO,2,cusco
ANTERO HUAMAN VELAZCO,0,cusco
AQUILES GOMEZ AGUERO,0,cusco
EVERT HUAMANI UCHARIMA,0,cusco
ROBERT DARIO TINCO MITMA,0,cusco
LUIS ARAGON ARQQUE,0,cusco
MITCHEL ESPINOZA CAYAMARCA,1,cusco
HUMBERTO CASTILLO TUPAYACHI,0,cusco
ASISCLO GUILLEN JAUREGUI,0,cusco
BREITNER PANCORBO PAREJA,0,cusco
EDWARD COLLANTES HUACAC,0,cusco
JONATAN SERRANO GUILLEN,0,cusco
JAIME DE LA CRUZ CABALLON,0,cusco
JUAN FELIPE CISNEROS ASIAN,0,cusco
JORGE FLORES PALOMINO,2,cusco
JANET MARILU HUAMAN TORRES,1,cusco
YOHANNA UMERES ORDAYA,0,cusco
NORMA MENESES ROJAS,0,cusco
CARLOS TITO DEL SOLAR SALAZAR,1,cusco
MARCO ANTONIO CORDOVA ARANGO,1,cusco
CARLOS ALBERTO UCEDA BALLENA,0,cusco
MAYRA DIANA FLORES OLIVARES,0,cusco
ROBERTO MONZON AGUILAR,0,cusco
MARY LUZ CAVIEDES CARDENAS,0,cusco
JONATHAN CARBAJAL OLIVERA,0,cusco
JHON QUISPE QUISPE,3,cusco
RENAN RIVERA BERMEJO,0,cusco
FREDY CASTRO GALINDO,0,cusco
EFRAIN AMARU ESPINOZA,0,cusco
SEVERO CONDORCAHUA QUISPE,0,cusco
SEVERO EDGARDO OLIVERA LOCUMBER,0,cusco
ROGER WALDO QUISPE CHOQUE,0,cusco
EFANI MENDOZA DELGADO,0,cusco
SHIRLEY YANQQUE MEZA,0,cusco
LUCIO DAVILA CHAHUA,0,cusco
WALTER ELOY MOSTAJO PEZO,0,cusco
LUIS ENRIQUE ALPACA CHACON,1,cusco
JOSE JESUS AGUIRRE CONDEZO,0,cusco
LUIS GRADOS AVELLANEDA,1,cusco
EDWIN MANSILLA UCANANI,0,cusco
LUIS ANGEL PILARES VARGAS,0,cusco
HILDA HUAMANGUILLA BALLENAS,0,cusco
JHON GIDEON CAMARGO CHAVEZ,0,cusco
JUAN MANUEL PACHECO ROJAS,5,cusco
JOSE RONALD AGUILAR HUERTA,0,cusco
DARWIN CAYO ACURIO,3,cusco
RICHARD MORA MORA,1,cusco
KRISHNAMUR ZAVALETA OTAZU,1,cusco
TITO RENAN OCHOA TORRES,0,cusco
ELISBAN RUIZ AUCCAPINA,0,cusco
CARLOS ANTONIO RIOS HUAMAN,6,cusco
VLADIMIR ROJAS NAJARRO,3,cusco
DONY GUAMIL TERAN LOAYZA,0,cusco
BILL RAINIER BAZAN KEHUARUCHO,0,cusco
ENNIO LAZARTE DIAZ,0,cusco
SERGINHO VILCA HERRERA,0,cusco
EVER QUINONEZ GUZMAN,0,cusco
CESAR DOMINGO ORDONEZ RODRIGUEZ,0,cusco
JUVENAL VALVERDE JIMENEZ,0,cusco
PERCY SOLIS TACCA,0,cusco
MARCELINO MERMA BEJAR,0,cusco
ADOLFO ZEGARRA ZAVALA,1,cusco
RUTH ALEJANDRINA BAEZ QUISPE,0,cusco
GIZUMI LAVILLA QUISPE,0,cusco
JOHANN MERCADO LEON,0,cusco
GODOFREDO WILLIAN TAPIA CARPIO,0,cusco
CANDY ESPINOZA BAUTISTA,0,cusco
RICHARD ANGEL CACERES CHUQUICONDOR,0,cusco
IRMA MARICRUZ TORRES GOMEL,0,cusco
GLENIS ORCOTORIO QUISPE,0,cusco
FRANKLIN HANZ TONCONI LARICO,0,cusco
MARIA EVERILDA LEON FARFAN,0,cusco
DARIO NAVIDES ZUNIGA,1,cusco
PAVEL SPENCER MEJIA CATALAN,0,cusco
CARLOS JESUS ALEGRIA JIMENZ,0,cusco
EDGARD REYNALDO PRADO POSTIGO,0,cusco
MIGUEL FARFAN ROJAS,1,cusco
CARLOS CABANA ZAVALETA,0,cusco
DARWIN JAMES MOYA BECERRA,0,cusco
LIZARDO JOSUE URBIETA PACHECO,0,cusco
FRIDA MONTUFAR CARLOS,0,cusco
SAULO COVARRUBIAS CASAVERDE,0,cusco
CARLA ALEJANDRA BERRIOS DELGADO,1,cusco
JOSE LUIS NAVARRO CABRERA,3,cusco
JULIA CHIRINOS POLO,1,cusco
ARMANDO TORRES ZUNIGA,1,cusco
PERCY GALDO BELLOTA,0,cusco
ULISES RAMIRO LEON FARFAN,0,cusco
WALBERTO INCARROCA CCAHAINCA,0,cusco
ETNA DAYANARA CHALLCO NUNONCCA,0,cusco
TADEO MAYHUIRE VEGA,0,cusco
HUGO GAMANIEL OCHOA SAHUARAURA,0,cusco
YESSICA ORTEGA DIAZ,0,cusco
LUCERO DEL CARMEN FELIX ROSADO,0,cusco
WALTER PALOMINO DEZA,0,cusco
JORGE LUIS CHIRINOS ARENAS,0,cusco
ERICK JOEL TORRES ALATRISTA,0,cusco
FRANCISCO GOMEZ CARDENAS,5,cusco
JUAN JOSE HUAHUACHAMPI CRUZ,0,cusco
JOSE ENRIQUE AGUIRRE CHAVEZ,3,cusco
EDUARDO DARIO LEON MONTOYA,0,cusco
DERLY VICENTE GONGORA DAVILA,0,cusco
ALEX SANDER ZELA TIPO,0,cusco
WILDER ESQUIVEL YUCA,0,cusco
ROSA JAVIER RAMOS,3,cusco
MARIA ELENA ZVIETCOVICH GUERRA,0,cusco
MARIA ROMUALDA OJEDA CAMPOS,0,cusco
FERNANDO MURILLO SALAZAR,2,cusco
JUAN DAVID HUANCA CONDORI,0,cusco
JUAN MOISES GUTIERREZ FLORES,2,cusco
EDER MACHACCA HUALLPA,0,cusco
GUALBERTA RODRIGUEZ VDA DE BUSTAMANTE,0,cusco
DIDI DENILSON TORRES CONTRERAS,0,cusco
MARCO HERMOZA ATAUSINCHI,0,cusco
JULIO TUPAYACHI LAUREL,0,cusco
CLEMENTE FIGUEROA GUZMAN,3,cusco
ALBERS ANTONY VILCA BECERRA,0,cusco
CARLOS ALFONSO MARTINEZ CAMPO,0,cusco
MOISES GUSTAVO ALVAREZ MORANTE,0,cusco
YUSI VALENZUELA VERAMENDI,0,cusco
CARLA AGRADA CASAVERDE,0,cusco
NICOLAY MAZZINI OBREGON,0,cusco
VILMA HUAYOTUMA LINARES,0,cusco
RUDY OSHIN ROQUE ALFARO,0,cusco
JUVENAL HERREDA VILLAVICENCIO,0,cusco
JOSE AGAPITO DONGO MARCA,0,cusco
NOE ABEL ALVAREZ FERRO,0,cusco
JAVIER FERNANDO MEDINA GONZALES,4,cusco
CLARA YOLANDA HERNANDEZ HUARCAYA,0,cusco
JUAN JOSE ENCISO TORRES,1,cusco
WILMER RUBEN ONTON SILVA,0,cusco
RUBHY MIRANDA ROMERO,0,cusco
HILDA OVIEDO AUQUIPATA,0,cusco
JUAN CARLOS QUISPE LUNA,5,cusco
MIGUEL ANGEL ATAUSUPA,0,cusco
CESAR AUGUSTO MIRANDA MOLINA,0,cusco
PERCY WALTER GUTIERREZ DIAZ,1,cusco
EDGAR RAMIRO DELGADO LAIME,0,cusco
IVAN CACERES REYES,2,cusco
ARTURO LINDO ALVAREZ,0,cusco
ZAMIRA VARGAS PALOMINO,0,cusco
WILLY MAZA QUINONEZ,0,cusco
ROLANDO PACARA RIVERA,0,cusco
JHON CRISTIAN ACHAHUI CORAHUA,0,cusco
JAVIER UNUYSONCCO VILLAFUERTE,0,cusco
CARLOS CASAFRANCA SANTOS,0,cusco
CHRISTIAAN QUINTANA RODRIGUEZ,0,cusco
DANNER TICONA MAMANI,0,cusco
CARLA URBINA CANTUTA,0,cusco
LUIS ALBERTO DE LA CRUZ MARTINEZ,8,cusco
LENIN ROMERO PASTOR,0,cusco
LIDICE IRINA BONINO VELAOCHAGA,0,cusco
JAMES ERIC DAVILA MURAYARI,0,cusco
JENNER MAX CORONADO VILCA,0,cusco
SERGIO R QUISPE QUISPE,1,cusco
LIZ MERY ZAMORA RIOS,0,cusco
SHEYLA BEATRICE CACERES SALAS,0,cusco
GILBERT YSAURO GALDOS TEJADA,1,cusco
RUBEN DARIO CASO CARDENAS,0,cusco
ROGER QUISPE HUARCA,3,cusco
